Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"247,993",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"412,360",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"100,248",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,CARBON,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,CARBON,7,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,240",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"422,162",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,177",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,848",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,560",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,230",
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,KANE,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,KANE,25,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"128,047",
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"21,108",
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,11,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,700",
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,15,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,360",
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,17,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,815",
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,21,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,18,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,21,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,25,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,365,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,27,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,635",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,318,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,510",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,380",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,150",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,610,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,79,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,79,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,835",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,87,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,NELSON,125,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,NELSON,125,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,908",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,660,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,520",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,200,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,230,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,560,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,JAMES CITY,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,JAMES CITY,95,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING AND QUEEN,97,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING AND QUEEN,97,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,RICHMOND,159,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,RICHMOND,159,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,123",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,ARLINGTON,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,ARLINGTON,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"72,270",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,860",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,59,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,583",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,69,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,69,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,720",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,860",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,317",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,000",
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2002,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,456",
